	catalog_number	right_ascension	declination	ECI_X	ECI_Y	ECI_Z	FOV	CV_X	CV_Y	CV_Z	Boresight_Error	Max_Interstar_Error	CV_X_ROLL	CV_Y_ROLL	IMG_X	IMG_Y
0	5321.0	3.70379956668325	1.3534592016903024	-0.18244053081689254	-0.11494267462265177	0.9764751068336774	0.09221769244315707	0.99575096106969	-0.012883640711425535	0.09118133213990588	0.0	1.1102230246251565e-16	-0.02071993715849431	-0.08972573617940943	1185.0019367853151	109.43952455425881
0	5826.0	4.064064613115748	1.3500024801439918	-0.13224607990852494	-0.17456758972448558	0.9757239009917773	0.07441563185945843	0.9972324343803585	-0.06602395324812901	0.034180541501164965	0.0	1.1102230246251565e-16	0.04934523643011418	-0.055610425834371376	667.6206735964153	361.35672473182103
0	5903.0	4.119231561889199	1.3577691953153668	-0.11817970627235384	-0.17530485138735305	0.9773953990609114	0.06801464853145824	0.9976878953136649	-0.06493892866991281	0.02004492673455784	0.0	1.1102230246251565e-16	0.053408836272851486	-0.042028082903810396	637.6138911673276	461.6526261412624
0	6116.0	4.265170176176794	1.3221790229851162	-0.10641272816665487	-0.2218644386155408	0.9692535799066933	0.110775120602584	0.9938707079521869	-0.11050092883543444	0.0032497078522807712	0.0	2.220446049250313e-16	0.10196296489637566	-0.04271498172959212	279.0763308699027	456.5803689275344
0	6322.0	4.389364896866624	1.4318196369680374	-0.04397428407820053	-0.13136495810258775	0.9903582736174394	0.05027453723311463	0.9987365016140446	-0.01155571194997073	-0.04890670572701545	0.0	2.220446049250313e-16	0.028347800981195537	0.041494608363859896	822.671737054498	1078.4080454132063
0	6789.0	4.591154047218035	1.5112175735233453	-0.007201083313516532	-0.05910646559527395	0.9982257110112654	0.10077284095969322	0.9949267127825798	0.0648392256970869	-0.07692015992347034	0.0	0.0	-0.03289128968228626	0.09507365173740807	1274.8786818348804	1474.0510121148
